"RegionID","RegionName","State","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
3101,"Los Angeles","CA",1,13.5936684671345,13.4622669907502,13.1840978201578,14.6015609635858,14.8622912999545,14.1567498893501,14.9881647048714,15.0047211813319,14.3357068314157,15.3295351475552,14.8800810557065,14.1442202881344,13.6979629655773,13.688903061427,13.242645206709,13.9312525542754,13.7666706680848,13.211270499904,12.1396308673631,11.0636461221637,10.1435407206458,8.79912963066941,7.80655616665254,7.90223440843411,6.81450112689157,6.67529204213086,7.87431289933078,7.97219495272676,7.90338958814185,7.5312061095624,7.62743101272981,7.53818309000673,8.30100864325119,8.26335912773403,9.06850153246145,10.8353168741618,11.1905755446237,12.1587970925012,12.1206032366496,11.7337860199484,12.3106219545346,12.7080593522293,11.8173590403443,12.8144406493249,13.7890581662292,13.6320499013011,14.4229932608759,14.4675799685828,13.5683045395279,13.3783751846931,11.7364553216768,11.1812969814939,10.6323761071908,11.5337711850499,11.4461912947708,10.6609859926156,10.7852596899724,10.690242481598,11.1775257324392,11.3956323191295,10.5302112120304,10.6229347339678,10.4522278818083,10.305294917784,10.4731896764639,10.9124286739725,10.743722669724,10.4950411658303,10.0777420043585,10.9417925957662,10.5761345346478,11.7234472587414,10.3898367122061,9.36460316289392,10.7262399976304,9.60441477485412,10.011708884254,10.0608630840632,10.12697161516,10.0377640000627,10.645220816368,10.6446642642067,10.7752184183356,11.2528789980521,10.2491559197854
139,"Cook","IL",2,14.8078936589669,13.8311005339918,13.9580339694933,15.3793625497513,16.5189994289715,15.5203958081411,16.1389905107691,16.1629009093844,16.6595780441261,17.2549601021133,16.1704265188369,15.8943926444001,14.5315862590704,14.5994786681648,15.182733183323,15.355832006204,15.292639048452,16.1399686339451,16.1031261357465,14.9013815807563,14.5669204604116,13.760510994714,13.2510684513966,14.5259933838879,11.8063029316529,12.1006138718711,12.8951489449907,13.4677745954078,13.7386392093264,13.5131456328513,12.1391550439353,11.4290741814726,11.5703813452746,10.6758636990207,12.0772903151907,12.9609308877628,11.3084178632348,13.8538493854076,14.1132131078576,14.6070940407385,14.7105766024573,14.4624952547119,14.5833548919449,14.7660320774636,15.8906407920674,15.6664650872138,17.096978455385,17.5248858422072,17.586471010822,17.92382121567,16.5153375588813,16.5243257018895,16.376091003847,15.5119906785386,16.1151020664019,15.5713233536625,16.2974009644235,15.7745189106733,16.2927699566609,17.0819045878972,16.709630630216,16.949453151272,16.0695552323351,15.690634883154,14.9996173679637,15.7459789384306,13.1339562074277,15.6299514104758,15.6593411019688,16.9495708838262,16.3802762309355,17.6579539519232,16.7938149227051,15.7753856227842,16.2487511957266,14.2261840174437,15.0533392614249,15.7677527918465,16.0046086740694,15.0464155228816,16.1910725948386,16.6987069071048,17.7693738411004,19.4729544908861,19.5020928374891
1090,"Harris","TX",3,16.0047157948896,14.2768607198305,13.9578891368678,15.4660263047579,16.0033485108366,14.3243271238417,15.7295244616665,15.910020740889,15.9951263681719,15.8539773818704,14.2753773074592,14.5174392853924,13.8192557108855,13.3347577103482,14.018407962213,14.1699893039208,13.7014115133116,13.7312676985468,13.6321293997801,13.0533260587481,14.2529337924065,13.8378316956907,12.6606797070962,14.0655448767719,12.4106030978664,11.6141165893245,12.5042765244267,12.6925678590728,12.0209671086886,11.7456184236862,10.8600998481708,10.434605536815,10.78759622129,10.5027288211006,11.0305936917858,12.0404310030929,12.0160605144889,12.5659270342764,12.3553894835545,12.6389145712118,11.8507372977177,11.7230028287176,10.8177882404794,10.6733362074641,11.4375942114633,11.284524268677,11.6253835625205,13.5394656164539,13.2482913199031,13.0299336389869,13.832994337362,14.4092635533875,14.9020025544724,14.6735796514069,13.6272948661248,14.0171661118174,13.4651236315455,12.4926765416837,16.5444009232438,18.403007694394,19.1851607044224,18.9055381421985,17.4715541610415,16.5591086638525,18.2916508468926,18.908844423789,18.1255084732597,16.7101889428534,14.5133172584432,16.0804750265447,16.2926398783848,16.5913420234295,17.1598376392584,15.920877613926,15.713614634973,14.148700309531,15.7610264441636,15.7907130672407,17.4300075665824,16.8432365238947,18.5679944977119,19.4465424039282,19.3725222744429,17.4643834894626,12.7329992775784
2402,"Maricopa","AZ",4,21.1304583198494,20.461297231092,19.09054590811,21.5526831233048,19.7561981775911,17.2252905733784,17.5322748423777,15.5330920866879,13.762199310014,12.8429072907114,12.4814387151149,11.2121412489811,9.82512915263987,9.58224663005747,10.3917164114531,11.9357719327557,9.54843199837849,9.41612221585678,9.25156702777159,9.21966757629679,10.3787967190188,10.5646111267904,11.2505679806919,12.1462129099666,10.8200319678876,11.3742732376975,13.402261853362,14.0415164807807,13.941607688265,13.4495084335791,12.7448160660033,12.5390621697541,13.2506011610228,13.8066389545483,15.1786233191654,18.0202496826013,18.1661826782738,20.0352126543143,19.7180820466232,18.3419686831569,20.2246773671943,21.0379005622874,21.4581054475972,22.2037608705047,21.9581577053711,21.0587190865073,21.2401210937483,20.3902137858518,19.399625233456,18.6291083652162,17.4014477503942,16.86795140412,17.8058330058218,18.4883812395665,17.8476279818447,18.9312106044085,18.0680492992102,17.3806693904013,17.9864342628747,18.0648128833627,18.3929849434731,18.1493528978954,17.69193779517,17.0146913335944,18.4920914749783,19.3867666866409,20.6268232562903,19.6090581968535,19.5340265329234,19.8924411516652,19.6315889048859,20.1675319903722,18.9816143078289,18.111588833458,19.0457685668191,17.2440710185758,18.3239295767894,18.7566258374932,19.3013957909617,18.7646300356743,19.5235008858354,20.3060949016344,19.4223457915551,20.4707518550438,18.8075992087632
2841,"San Diego","CA",5,17.8681633738962,16.774831198074,15.9739741472568,17.9985047547306,19.8108602295812,17.8666860664352,17.939470707281,18.5667151731945,17.3653746413902,18.6568018198852,17.242695766171,14.7963563338859,14.0264735949708,15.1236348518442,13.7630622851394,14.8791109207553,14.2035847210111,13.7721226567367,12.9158765107162,11.922343882445,11.6656515770945,10.0010021339853,8.9369745810308,8.97403188620375,7.97985318239194,8.51658926508832,10.1774545031908,10.8718952833719,9.76752732040634,10.4480379281067,10.2477504146017,9.61489048468248,9.88546739326726,9.99426606844944,11.9579795014612,15.2290212154074,15.5599392015883,17.1528619492503,16.9969365243131,15.2820190387528,15.970374280427,16.855967234766,17.1033829409378,18.3827403692127,16.2397480879333,17.981781990314,18.8081135268561,20.4530368182687,18.6704180292902,20.1232168856289,16.0973626002089,15.4475682995962,16.5069580597907,15.8032145184136,16.3237034184993,14.2010337831471,14.7969023903685,11.2756149630147,13.8778431706058,14.0494978524624,13.5550542787396,13.9517286229559,13.0559214765187,12.210737622494,11.6632390684702,13.3501165736395,14.2721451708026,13.6284650690791,13.4370592504026,13.279201160422,12.9053560271899,13.1957731307765,10.1977144251947,6.49675112778418,12.2548956847016,11.9572085964108,11.6853582194688,11.546723019628,11.6783236949251,11.9334934722618,14.9906889126835,15.8314944460308,16.0313004284687,17.5482051896718,16.7022847289134
1286,"Orange","CA",6,17.6615727959459,16.605847456764,15.8507820814151,17.3997608322379,18.6862350075739,17.6394934331693,18.1674679236247,17.7757313647163,17.0705592105859,17.3854579066039,16.6684943038744,15.1314817958303,14.2957410370884,14.1008694598002,14.4338618568803,15.5423217501687,15.308934049293,14.2633066475435,12.2105294052974,10.8025056866393,10.3784899545735,8.64389413524824,7.82027227611894,8.71251041281119,6.40440219209452,6.76624011207772,8.88616371499394,9.43402996004569,8.16090809750411,7.56096384221664,7.9286570530407,7.79572692245833,8.96626009676844,9.39781088101219,11.424002692797,14.304410696871,13.874924566066,15.103279688371,15.2956091461513,13.8003874861452,15.3474657374461,15.9707316013558,15.7621870111939,16.4957355428149,17.2939765702211,16.5130378437898,17.7380970838285,17.7690368407711,17.024051853459,16.7865355260589,13.9243286592438,13.5146986236964,11.6102478607801,13.8007617545367,14.2124320144051,12.7412366113973,12.4308038624572,12.6910717885076,13.9424677670892,15.0248295590426,13.8352924157655,14.0317835421881,12.9572401980973,12.8956608598939,13.3291804210234,14.1706184117293,13.6458001614385,13.0067936685219,13.2449933524583,14.097335591656,13.769213186378,14.7501304959546,12.2394919279546,10.8480836781118,12.9455306500773,11.800072935235,12.1298676585689,12.1963607457334,12.3079193681031,13.17236277748,14.0772440471971,14.4365283116289,13.6440303126705,13.3147374516772,12.250116145769
581,"Kings","NY",7,7.99232308220817,7.67174126801192,7.78129862068456,6.76775641646091,7.79497253150823,7.34688535435527,9.45712582623664,8.60242580302459,8.25834172476559,8.07455928975661,8.76614499642785,7.46248264208788,8.34294345205668,7.74684969232809,6.45022145848153,7.00826341637202,6.72459115317413,6.80627065215627,6.02904800506574,5.28994846370721,5.83441357847572,6.13124275376715,5.09048173730661,6.31677662163575,5.00677910213347,6.70803809584935,4.71943789784038,5.93793042311877,5.78039680174762,6.22950412792585,5.00356887917305,4.77650434547568,4.04518590183045,4.48905418936682,4.87105763351498,5.28695096556425,4.64665215847927,5.16390744945956,5.90459467645693,5.92741731995684,5.82044070767471,5.77996913974366,4.74200323277618,4.52147551642032,4.61642672934735,4.18367197660698,5.14819768423994,5.03485918664513,4.59975643819853,4.00001925507111,4.82251502353393,5.37643203892725,4.94029552792683,5.16367758745451,5.2238547024757,6.25837630240247,4.83507560692217,5.38499567541959,6.08319614435479,6.1725963279538,5.20852805439121,6.57294578502587,5.89529250468299,5.46925875282055,4.6820870266743,5.28485455962686,5.71749859872681,5.39400572437551,6.14978789068144,6.10237974541437,5.56785929444374,6.05073692245761,5.47720840483142,4.11075006289934,6.33001009543726,5.38263484919426,5.4490603477294,6.34575025520298,5.88152176496285,6.17084826060608,7.07928240692474,7.16900076510966,6.21044430475021,6.84167661828586,7.99059545980119
2964,"Miami-Dade","FL",8,12.3885423179699,10.8202450914895,10.004205543949,11.0379661946353,10.07305747694,7.26933092836742,7.82883386604174,8.58567827860913,7.77263079959198,8.39569401298333,8.20653338229933,7.97632144854546,7.62509488668868,7.09461835930402,6.55954533879915,6.38348729200149,5.60554067706678,6.41900962290528,6.32580923911456,6.6250240589437,6.65030449271514,6.68009465024224,6.19051483953567,5.99059640904886,6.15328923579936,5.27820033810697,5.56031777557334,5.65571426206574,4.87112743956427,5.91451614895443,5.47758600846308,5.52544455016523,6.17996726207236,6.20775401639535,6.64978062026015,6.97142232282798,7.32002311041127,9.0967128537606,8.60680845495187,9.14461672521411,9.49337417113524,10.1578293644199,10.2620289495389,10.4430328322357,10.1536874045087,10.5277819352687,11.3271068540813,11.5768620513152,10.8031112385547,11.5231235927341,11.6739408311912,11.4843016539921,12.0359503291528,11.2075786691269,10.8865964406174,8.66490999280782,9.43074199688802,7.83971682438357,9.4252151976086,9.69233280333455,10.0666591627359,9.77127287462496,9.51857234746258,9.54332235488349,10.7895422237744,11.5185256898641,11.4680800149353,11.6837847052055,10.9335861894965,11.4245901473441,10.7636843755362,11.2722829732849,10.8569293983362,9.2807716944842,11.2596491961222,10.1258848507231,11.482957722984,11.6330665916594,11.7796013117919,11.3243991443176,11.9478155085968,12.0745118498106,11.4018871822692,12.1307334930416,8.43078997600293
978,"Dallas","TX",9,15.632363416142,13.8972322249628,14.3914292085927,14.9060060459819,14.9531702410776,13.9452066430974,16.7239198691786,16.1672238433638,16.8633033195916,16.6985413611449,15.620379025531,14.3872158463513,13.7132737733013,12.9243771306005,13.0640765951734,13.4722926437208,13.5157233099042,14.0328403853407,14.1322868320042,13.830688923157,14.563852951671,13.8994673579353,13.2876965363849,14.2402499675124,11.9034078613628,12.3205431083735,12.6215575801324,12.4319858155071,12.7918004360658,12.951500052527,12.1358739361579,12.4427760397965,11.528637143734,11.4540871432565,11.637408968484,14.1131947274712,12.9872315639294,14.3451519555944,14.1304566849493,13.4092003290618,14.0995163265857,14.056565562522,12.5425517287946,13.6545034590692,13.8304592284552,12.3193651255099,14.5156301839566,13.6996735065842,12.76139687841,14.2918737758105,12.8428961155466,13.8789283748969,13.0450255644828,11.8260060241197,11.68543602971,10.7558163765722,10.4654666379016,10.9242245018538,11.4786610586237,13.2684004819873,13.4394919525552,13.100415633669,12.5971216445418,12.8312958948183,12.1306279647321,12.677453992637,12.0435043182481,11.8602061421855,11.1664484043127,12.944386790798,12.7190435982377,13.313796664793,13.0857883681399,12.534510531198,13.5975019759855,12.3404154937332,13.6578222073053,14.3455171486935,13.6205233908133,13.2795288412946,13.8582832827064,14.9312138327954,15.513114760538,17.6773658577162,15.9812646176497
1347,"Queens","NY",10,9.04796171640949,9.33880776818326,8.90948003231083,8.52937486141396,9.01990934273799,8.52450498266865,11.4714499799916,12.0694458748809,11.9241636089193,14.2376585948382,13.5896571273199,11.7848852652148,11.7542548429381,10.568382005207,9.4977072216881,9.76856276760947,9.84634956152459,10.4212354712084,8.12519766955813,6.8833901833954,7.58773892587508,6.80355744570742,6.6524203889865,7.96249772967652,6.91232484875766,7.22989964196154,6.22622368745585,6.74468809286296,7.29859470749713,6.56420344149575,5.66681000587426,6.2115033082088,5.49006020277207,4.443780641395,4.8822760474741,5.99207335775924,5.35769538965891,6.04632102073768,6.00799433224694,5.71978423094679,5.99049392768709,5.2976316562622,5.42575729782108,4.97925936554171,6.33071141447206,6.40001660139938,6.46499650375361,6.57812043278917,6.44185042131771,6.12326073379591,6.06038187319736,6.54496699719867,6.50751952568384,6.03516267546257,4.88994069410776,5.9457942939758,5.45961225170911,4.9231234959667,5.99626072678324,6.58958322422107,6.48809447436505,6.57673245608407,6.47344092054231,6.41551537589308,6.11925340773309,6.75473296934822,6.52241122750599,5.98962274585865,5.31555238531458,5.17423781755893,5.86876247606361,5.99669252737514,4.83176773558962,4.36667399522308,6.81778115727663,6.14817360540714,5.72630433449421,6.48089044417186,6.26762966545975,5.88846274158637,6.84082852617374,6.72568515714166,7.30803455459951,7.99245083583244,7.06317881268448
